filename,prov,str_num1,str_num2,str_num3,str_num4,str_num5,str_num6,rdx,rdy,ldx,ldy,lux,luy,rux,ruy
1617.0,0,0,6,26,22,26,32,518,556,328,554,323,491,513,493
1618.0,0,0,29,30,33,28,24,409,589,169,597,175,513,415,505
1619.0,0,0,8,15,29,33,31,507,608,179,606,170,529,498,531
1620.0,0,0,17,7,24,26,31,509,571,229,581,214,500,494,490
1621.0,0,0,27,25,30,22,26,430,614,186,607,179,517,423,524
1622.0,0,0,6,29,29,24,23,580,606,155,627,151,487,576,466
1623.0,0,0,29,26,23,33,27,488,576,117,596,119,478,490,458
1624.0,0,0,23,22,29,33,33,470,459,156,494,150,382,464,347
1625.0,0,0,22,25,32,32,4,602,571,330,546,346,445,618,470
1626.0,0,0,16,25,28,26,23,541,536,290,514,290,428,541,450
1627.0,0,0,21,31,7,29,31,380,555,147,562,143,481,376,474
1628.0,0,0,15,2,24,29,32,420,551,263,551,263,501,420,501
1629.0,0,0,33,28,18,27,27,587,461,395,472,394,399,586,388
1630.0,11,2,6,30,3,25,24,486,568,240,586,238,504,484,486
1631.0,0,0,29,1,26,24,33,463,572,240,617,248,537,471,492
1632.0,0,0,17,24,1,32,33,502,556,126,577,131,475,507,454
1633.0,0,0,1,4,33,26,25,465,521,241,536,237,468,461,453
1634.0,0,0,7,16,25,28,29,518,723,262,678,255,595,511,640
1635.0,0,0,19,33,29,30,32,531,552,385,525,371,456,517,483
1636.0,0,0,9,17,27,32,25,462,579,196,545,174,458,440,492
1637.0,0,9,30,0,24,26,32,500,619,159,599,131,492,472,512
1638.0,0,0,23,31,30,26,16,556,576,331,583,329,496,554,489
1639.0,0,0,26,30,25,33,31,620,578,168,539,113,422,565,461
1640.0,0,0,22,25,32,27,2,469,605,279,564,285,496,475,537
1641.0,0,0,33,29,30,29,28,409,592,198,564,192,492,403,520
1642.0,10,0,27,33,1,33,33,526,535,292,580,277,483,511,438
1643.0,0,0,19,1,25,27,33,556,550,225,559,233,478,564,469
1644.0,0,0,33,30,31,30,27,584,614,127,623,139,467,596,458
1645.0,0,0,20,32,27,29,0,465,474,197,488,193,393,461,379
1646.0,0,0,32,32,7,26,31,571,544,249,551,249,447,571,440
1647.0,0,0,33,33,23,24,27,500,561,303,580,304,511,501,492
1648.0,0,0,8,12,30,29,24,492,570,359,563,358,518,491,525
1649.0,0,0,29,8,32,32,31,459,578,274,574,266,512,451,516
1650.0,0,0,18,4,30,26,25,430,668,155,556,161,456,436,568
1651.0,0,0,23,24,18,33,26,463,718,194,644,188,554,457,628
1652.0,0,0,30,31,32,0,28,530,599,208,608,213,496,535,487
1653.0,0,0,19,3,24,26,25,522,537,287,534,282,463,517,466
1654.0,0,0,23,9,27,31,27,491,599,159,614,163,510,495,495
1655.0,0,0,23,24,8,24,28,426,473,133,456,123,376,416,393
1656.0,0,0,32,20,25,25,24,516,601,333,593,335,530,518,538
1657.0,0,0,7,27,26,25,33,418,646,86,695,94,598,426,549
1658.0,0,0,28,32,19,31,32,468,530,255,550,256,469,469,449
1659.0,10,3,1,30,27,31,0,461,562,222,560,220,477,459,479
1660.0,0,0,5,21,27,25,32,433,635,221,652,225,577,437,560
1661.0,0,0,26,26,0,0,30,452,586,251,540,246,459,447,505
1662.0,0,0,5,33,31,31,31,456,560,243,521,230,454,443,493
1663.0,0,0,20,27,27,25,11,521,661,246,630,226,540,501,571
1664.0,0,5,32,31,26,27,25,467,459,112,465,112,349,467,343
1665.0,0,9,17,24,13,30,32,483,595,193,588,193,487,483,494
1666.0,0,0,32,25,0,0,30,508,566,259,496,241,398,490,468
1667.0,0,0,15,30,26,27,30,561,640,227,693,233,586,567,533
1668.0,0,0,16,29,32,31,31,467,557,299,556,301,498,469,499
1669.0,0,0,33,31,14,30,30,441,576,251,581,251,510,441,505
1670.0,0,0,16,32,20,25,29,556,669,269,675,262,587,549,581
1671.0,0,0,33,16,26,30,30,451,586,180,587,193,485,464,484
1672.0,0,0,0,31,24,31,3,481,520,293,536,301,452,489,436
1673.0,15,15,27,26,22,24,31,407,482,195,485,188,414,400,411
1674.0,0,0,26,33,7,27,25,537,616,299,660,309,569,547,525
1675.0,0,13,7,22,25,33,25,395,703,115,581,111,475,391,597
1676.0,0,0,5,26,24,27,3,474,497,229,486,206,400,451,411
1677.0,0,0,30,13,30,27,27,429,425,93,425,101,309,437,309
1678.0,0,0,24,24,33,1,31,523,633,266,614,245,541,502,560
1679.0,0,12,14,32,26,32,32,544,523,375,538,377,474,546,459
1680.0,0,0,29,16,33,31,31,380,584,229,579,238,529,389,534
1681.0,0,0,17,31,31,26,8,525,520,297,530,270,448,498,438
1682.0,0,0,29,12,30,28,32,517,612,275,560,246,475,488,527
1683.0,0,0,9,1,30,24,30,545,508,378,518,375,460,542,450
1684.0,0,0,8,4,30,27,24,459,520,301,513,294,456,452,463
1685.0,0,0,16,31,4,26,32,462,546,276,548,274,487,460,485
1686.0,0,0,30,30,33,23,30,444,605,199,494,192,393,437,504
1687.0,0,0,28,24,28,32,29,476,562,181,562,182,466,477,466
1688.0,0,0,6,32,25,32,5,431,497,318,494,320,456,433,459
1689.0,0,0,15,33,7,29,32,328,556,84,493,84,404,328,467
1690.0,0,0,20,2,28,26,25,375,554,136,589,145,504,384,469
1691.0,0,0,10,29,7,32,29,406,511,293,514,293,478,406,475
1692.0,0,11,15,5,33,24,33,470,635,209,635,206,557,467,557
1693.0,0,0,27,32,2,27,32,404,523,237,478,229,403,396,448
1694.0,0,0,11,21,32,26,26,496,608,138,568,136,459,494,499
1695.0,0,0,2,28,24,28,28,484,652,149,636,151,534,486,550
1696.0,0,0,17,16,29,33,30,501,579,245,548,211,471,467,502
1697.0,0,0,2,31,33,29,16,473,545,226,544,207,461,454,462
1698.0,0,0,10,26,33,29,20,452,461,260,481,254,407,446,387
1699.0,0,0,29,25,26,6,27,540,579,240,582,237,494,537,491
1700.0,0,13,21,7,25,25,29,533,555,220,530,224,439,537,464
1701.0,0,0,7,29,30,33,18,476,601,132,607,130,509,474,503
1702.0,0,0,15,30,4,25,25,439,507,207,510,189,436,421,433
1703.0,0,0,3,32,12,25,29,631,383,407,410,379,332,603,305
1704.0,0,0,3,25,31,25,5,398,544,172,507,162,426,388,463
1705.0,0,0,11,33,32,30,8,625,528,403,497,397,419,619,450
1706.0,0,0,2,7,30,24,31,594,553,274,569,276,488,596,472
1707.0,0,0,20,24,31,25,3,458,549,205,561,204,484,457,472
1708.0,0,0,11,30,24,30,4,438,580,191,530,182,447,429,497
1709.0,0,0,18,18,27,24,32,530,755,208,743,216,631,538,643
1710.0,0,0,16,24,10,24,27,528,620,170,589,158,480,516,511
1711.0,0,0,0,25,28,28,28,548,421,240,463,236,356,544,314
1712.0,0,0,4,24,26,24,20,456,502,230,498,230,421,456,425
1713.0,0,0,33,26,0,28,32,533,550,201,531,197,436,529,455
1714.0,0,0,20,8,31,29,28,453,600,295,609,304,551,462,542
1715.0,0,0,2,26,7,28,25,472,667,291,694,284,627,465,600
1716.0,0,0,16,26,8,30,33,501,565,252,551,235,473,484,487
1717.0,0,0,2,4,33,28,29,322,388,146,355,139,292,315,325
1718.0,0,0,21,30,32,31,2,491,508,290,512,294,447,495,443
1719.0,0,0,24,24,0,30,24,489,538,327,540,325,485,487,483
1720.0,0,0,2,27,26,30,19,459,568,238,557,204,483,425,494
1721.0,0,0,8,33,32,32,28,421,610,239,556,239,482,421,536
1722.0,0,0,27,30,16,32,27,487,527,226,546,223,458,484,439
1723.0,0,0,11,24,24,12,30,536,568,183,526,176,422,529,464
1724.0,0,0,0,0,32,28,27,463,577,306,577,306,521,463,521
1725.0,0,0,13,6,24,32,30,489,506,212,502,210,421,487,425
1726.0,0,0,7,12,33,26,26,525,558,158,564,158,452,525,446
1727.0,0,0,11,3,25,24,25,429,525,202,485,197,407,424,447
1728.0,0,0,7,32,25,27,28,400,522,173,491,165,413,392,444
1729.0,0,0,27,33,26,16,32,481,631,254,534,257,440,484,537
1730.0,0,0,24,5,24,24,25,550,574,280,542,270,458,540,490
1731.0,0,0,0,31,32,31,19,465,594,247,540,221,461,439,515
1732.0,0,0,18,18,25,33,27,575,636,295,661,312,566,592,541
1733.0,0,9,5,33,30,32,16,434,554,182,586,204,502,456,470
1734.0,0,0,14,11,31,31,30,434,521,264,515,259,458,429,464
1735.0,0,0,2,16,27,25,25,432,613,237,595,236,530,431,548
1736.0,0,0,16,32,23,32,28,468,588,262,626,252,545,458,507
1737.0,0,0,30,28,29,18,32,491,429,171,457,167,340,487,312
1738.0,0,0,10,17,27,30,33,462,619,194,558,183,460,451,521
1739.0,0,0,0,10,27,29,25,473,568,257,531,251,457,467,494
1740.0,11,0,9,27,9,29,25,488,464,345,480,339,424,482,408
1741.0,0,0,20,24,32,32,4,534,530,388,556,388,499,534,473
1742.0,0,0,4,1,27,24,24,495,547,282,541,266,469,479,475
1743.0,0,0,14,11,29,32,24,441,617,262,569,248,493,427,541
1744.0,0,0,26,28,32,28,32,532,617,220,619,222,521,534,519
1745.0,0,0,32,16,30,30,30,572,597,155,585,153,475,570,487
1746.0,0,0,9,14,24,27,24,544,572,254,567,251,480,541,485
1747.0,0,0,3,27,24,24,8,459,536,170,541,169,458,458,453
1748.0,0,0,11,3,32,24,31,425,547,250,592,250,525,425,480
1749.0,0,0,18,11,26,25,27,398,561,147,583,147,506,398,484
1750.0,0,0,0,7,33,25,32,508,589,205,575,204,482,507,496
1751.0,0,0,12,31,31,31,19,415,573,215,580,211,517,411,510
1752.0,0,0,33,12,33,33,29,327,454,121,391,124,306,330,369
1753.0,0,0,15,26,26,26,23,517,580,179,520,167,406,505,466
1754.0,0,0,12,12,29,32,30,514,520,261,512,258,433,511,441
1755.0,0,0,10,29,22,26,33,588,514,388,529,389,439,589,424
1756.0,10,7,23,32,30,24,14,445,538,280,553,300,485,465,470
1757.0,0,0,19,25,28,30,33,515,560,152,555,154,437,517,442
1758.0,0,0,11,27,32,30,33,515,647,165,621,138,519,488,545
1759.0,0,0,13,9,27,29,31,521,580,239,582,242,483,524,481
1760.0,0,0,33,7,27,25,25,581,554,389,579,379,508,571,483
1761.0,0,0,0,26,24,30,33,536,557,309,591,317,509,544,475
1762.0,0,0,0,18,29,32,26,406,537,223,544,215,479,398,472
1763.0,0,0,15,27,30,29,19,620,616,232,639,233,509,621,486
1764.0,0,0,19,29,25,27,24,517,568,316,573,286,497,487,492
1765.0,0,0,23,2,27,33,25,500,559,212,591,210,483,498,451
1766.0,0,0,30,21,26,26,26,468,562,239,535,206,456,435,483
1767.0,0,0,31,29,31,4,32,532,565,190,554,187,462,529,473
1768.0,0,0,7,14,24,32,29,530,584,209,568,196,475,517,491
1769.0,0,0,11,23,25,25,27,452,574,235,572,220,499,437,501
1770.0,0,16,6,26,30,33,6,552,503,329,544,348,466,571,425
1771.0,0,0,25,29,32,14,32,547,465,261,495,259,409,545,379
1772.0,0,0,33,29,27,27,32,498,606,208,602,217,492,507,496
1773.0,0,0,22,0,25,24,28,437,501,276,509,271,452,432,444
1774.0,0,0,30,28,10,25,32,641,627,68,626,55,440,628,441
1775.0,0,0,2,22,29,33,32,507,527,262,529,264,435,509,433
1776.0,0,0,26,15,29,31,25,500,444,213,441,219,343,506,346
1777.0,0,0,6,30,26,29,10,512,445,239,476,241,386,514,355
1778.0,0,0,22,22,25,32,26,619,587,376,580,381,496,624,503
1779.0,0,0,8,25,33,27,28,464,369,294,347,296,286,466,308
1780.0,0,0,8,25,24,28,29,499,515,311,520,312,467,500,462
1781.0,0,0,4,25,30,30,2,506,557,223,522,190,425,473,460
1782.0,0,0,4,26,24,24,2,466,576,297,569,308,509,477,516
1783.0,0,0,1,29,26,26,1,515,565,295,563,296,487,516,489
1784.0,0,0,17,26,31,25,27,460,568,286,573,285,514,459,509
